Entité,Tatouage,Code Exploitant,Axe,Sens,Pr,Famille ,Type famille,Description de l'équipement,Type d'axe,Axe 2aire,État,Local,Équipement parent,Tunnel,Latitude,Longitude,Mise en service le,Sirius 3.0
AGER_NORD,L11.702F,SP5_HTA,A86NORD,I,"22,011",LOCAL,LOCAL-LTU-HT,LTU SP5 / Local HT A,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.703G,SP5_HTB,A86NORD,I,"22,011",LOCAL,LOCAL-LTU-HT,LTU SP5 / Local HT B,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.704H,SP5_TDBT_R_OND,A86NORD,I,"22,011",LOCAL,LOCAL-LTU,LTU SP5 / Local TDBT R_Onduleur,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.705J,SP5_TDBT_E_F,A86NORD,I,"22,011",LOCAL,LOCAL-LTU,LTU SP5 / Local TDBT E_F,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.706K,SP5_TDBT_G,A86NORD,I,"22,011",LOCAL,LOCAL-LTU,LTU SP5 / Local TDBT G,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.707L,SP5_TDBT_H,A86NORD,I,"22,011",LOCAL,LOCAL-LTU,LTU SP5 / Local TDBT H,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.708M,SP5_BATT,A86NORD,I,"22,011",LOCAL,LOCAL-LTU,LTU SP5 / Local Batteries,,,EXPLOI,,L10.304S,BOBIGNY,"48,907795","2,452114",,Non
AGER_NORD,L11.709N,LUMEN_HTA,A86NORD,I,"19,055",LOCAL,LOCAL-LTU-HT,LTU LUMEN / Local HT A,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.711R,LUMEN_HTB,A86NORD,I,"19,055",LOCAL,LOCAL-LTU-HT,LTU LUMEN / Local HT B,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.712S,LUMEN_TDBT_R_OND,A86NORD,I,"19,055",LOCAL,LOCAL-LTU,LTU LUMEN / Local TDBT R_Onduleur,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.713T,LUMEN_TDBT_E_F,A86NORD,I,"19,055",LOCAL,LOCAL-LTU,LTU LUMEN / Local TDBT E_F,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.714U,LUMEN_TDBT_G,A86NORD,I,"19,055",LOCAL,LOCAL-LTU,LTU LUMEN / Local TDBT G,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.715V,LUMEN_TDBT_H,A86NORD,I,"19,055",LOCAL,LOCAL-LTU,LTU LUMEN / Local TDBT H,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.716W,LUMEN_BATT,A86NORD,I,"19,055",LOCAL,LOCAL-LTU,LTU LUMEN / Local Batteries,,,EXPLOI,,L10.345R,LUMEN_NORTON,"48,921528","2,427228",,Non
AGER_NORD,L11.717X,NORTON_HTA,A86NORD,I,19,LOCAL,LOCAL-LTU-HT,LTU NORTON / Local HT A,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.718Y,NORTON_HTB,A86NORD,I,19,LOCAL,LOCAL-LTU-HT,LTU NORTON / Local HT B,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.719A,NORTON_TDBT_R_OND,A86NORD,I,19,LOCAL,LOCAL-LTU,LTU NORTON / Local TDBT R_Onduleur,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.721D,NORTON_TDBT_E_G,A86NORD,I,19,LOCAL,LOCAL-LTU,LTU NORTON / Local TDBT E_G,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.722E,NORTON_TDBT_H,A86NORD,I,19,LOCAL,LOCAL-LTU,LTU NORTON / Local TDBT F_H,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.723F,NORTON_BATT,A86NORD,I,19,LOCAL,LOCAL-LTU,LTU NORTON / Local Batteries,,,EXPLOI,,L10.353A,LUMEN_NORTON,"48,92538","2,423692",,Non
AGER_NORD,L11.724G,AERATION_HTA,A86NORD,E,"20,087",LOCAL,LOCAL-LTU-HT,LTU AERATION / Local HT A,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.725H,AERATION_HTB,A86NORD,E,"20,087",LOCAL,LOCAL-LTU-HT,LTU AERATION / Local HT B,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.726J,AERATION_TDBT_R_OND,A86NORD,E,"20,087",LOCAL,LOCAL-LTU,LTU AERATION / Local TDBT R_Onduleur,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.727K,AERATION_TDBT_E_F,A86NORD,E,"20,087",LOCAL,LOCAL-LTU,LTU AERATION / Local TDBT E_F,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.728L,AERATION_TDBT_G,A86NORD,E,"20,087",LOCAL,LOCAL-LTU,LTU AERATION / Local TDBT G,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.729M,AERATION_TDBT_H,A86NORD,E,"20,087",LOCAL,LOCAL-LTU,LTU AERATION / Local TDBT H,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_NORD,L11.731P,AERATION_BATT,A86NORD,E,"20,087",LOCAL,LOCAL-LTU,LTU AERATION / Local Batteries,,,EXPLOI,,L10.307V,BOBIGNY,"48,912827","2,437408",,Non
AGER_EST,L11.732R,BOISSY,N19,W,"17,0851",LOCAL,LOCAL-LTU-USI,LTU Boissy (Poste électrique de Boissy),,,EXPLOI,,,BOISSY,"48,74903","2,515481",22/01/2020,Non
AGER_EST,L11.733S,PST/DFP-W,N19,W,"18,0165",LOCAL,LOCAL-LSP,Local PST/DFP entrée W - Tunnel de Boissy,LC,,EXPLOI,,,BOISSY,"48,74629","2,514617",22/01/2020,Non
AGER_NORD,L11.734T,SC_BAG,A3,W,"1,044",LOCAL,LOCAL-SC,SC BAG - Bagnolet,,,EXPLOI,,,HORS_TUNNEL,"2,429606","2,429606",,Non
AGER_NORD,L11.735U,EP/ROMAINVILLE,A3,W,"2,095",LOCAL,LOCAL-LSP,Local Éclairage Public - Couverture de Romainville,,,PROJET,,,HORS_TUNNEL,,,,Non
IRC_SOUTIEN,L11.736V,GENN_CABLE,A15,W,"4,05",LOCAL,LOCAL-LSP,Parc à Câbles de Gennevilliers,,,EXPLOI,,,HORS_TUNNEL,"48,94047","2,292679",,Non
AGER_NORD,L11.737W,LAMPE (ht rosny),A3,W,"5,053",LOCAL,LOCAL-LSP,PCMD LAMPE,V,,EXPLOI,,,HORS_TUNNEL,"48,885681","2,471994",,Non
AGER_NORD,L11.738X,PE/PI-ROSNY,A3,W,"5,053",LOCAL,LOCAL-LC,PCL ROSNY / Local Haute Tension Sirius,V,,EXPLOI,,L11.739Y,HORS_TUNNEL,"48,885814","2,472117",,Non
AGER_NORD,L11.739Y,PCL_ROSNY,A3,W,"5,053",LOCAL,LOCAL-LSP,PCL ROSNY,V,,EXPLOI,,,HORS_TUNNEL,"48,885814","2,472117",,Non
AGER_SUD,L11.741C,SURP_ORLY,N7,W,"2,071",LOCAL,LOCAL-LTU,Local Surpression - Tunnel d’Orly,,,EXPLOI,,,ORLY,,,,Non
AGER_EST,L11.742D,NS/MZ08A,A4,Y,"8,0877",LOCAL,LOCAL-NICHE,Niche sécurité NSY-001 - PAU MZ08A - Tunnel Dreyer,LC,,EXPLOI,,,CHAMPIGNY,"48,828608","2,501019",,Non
AGER_EST,L11.743E,NY-DFP/CHA,A4,Y,"8,0827",LOCAL,LOCAL-LSP,Niche DFP Y - Tunnel Dreyer,LC,,EXPLOI,,,CHAMPIGNY,"48,828779","2,500359",,Non
AGER_EST,L11.744F,PS1_HT1,A86EST,I,"44,011",LOCAL,LOCAL-LTU-HT,LTU PS1 / Local HT 1,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.745G,PS1_TDBT1,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local TDBT 1,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.746H,PS1_HT2,A86EST,I,"44,011",LOCAL,LOCAL-LTU-HT,LTU PS1 / Local HT 2,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.747J,PS1_TDBT2,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local TDBT 2,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.748K,PS1_EXP,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local Exploitation,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.749L,PS1_MAINT,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local Maintenance,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.751N,PS1_TGBTS,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local TGBT S,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.752P,PS1_OND,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local Onduleur,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.753R,PS2_TGBTS,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local TGBT S,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.754S,PS2_OND,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local Onduleur,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.755T,PS2_BATT,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local Batterie,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.756U,PS2_EXP,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local Exploitation,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.757V,PS2_HT1,A86EST,I,"46,007",LOCAL,LOCAL-LTU-HT,LTU PS2 / Local HT 1,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.758W,PS2_TDBT1,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local TDBT 1,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.759X,PS2_HT2,A86EST,I,"46,007",LOCAL,LOCAL-LTU-HT,LTU PS2 / Local HT 2,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.761A,PS2_TDBT2,A86EST,I,"46,007",LOCAL,LOCAL-LTU,LTU PS2 / Local TDBT 2,L,,EXPLOI,,L10.352Y,MOULIN,"48,761658","2,381681",,Non
AGER_EST,L11.762C,CD60_HT1,A86EST,E,"45,03",LOCAL,LOCAL-LTU-HT,LTU USI_CD60 (REPONSE) / Local HT 1,L,,EXPLOI,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.763D,CD60_HT2,A86EST,E,"45,03",LOCAL,LOCAL-LTU-HT,LTU USI_CD60 (REPONSE) / Local HT 2,L,,EXPLOI,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.764E,CD60_TDBT1,A86EST,E,"45,03",LOCAL,LOCAL-LTU,LTU USI_CD60 (REPONSE) / Local TDBT 1,L,,EXPLOI,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.765F,CD60_TDBT2,A86EST,E,"45,03",LOCAL,LOCAL-LTU,LTU USI_CD60 (REPONSE) / Local TDBT 2,L,,EXPLOI,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.766G,CD60_TDBTS,A86EST,E,"45,03",LOCAL,LOCAL-LTU,LTU USI_CD60 (REPONSE) / Local TGBT S,L,,EXPLOI,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.767H,CD60_OND,A86EST,E,"45,03",LOCAL,LOCAL-LTU,LTU USI_CD60 (REPONSE) / Local Onduleur,L,,PROJET,,L10.344P,MOULIN,"48,767223","2,378864",,Non
AGER_EST,L11.768J,PS1_AF,A86EST,I,"44,011",LOCAL,LOCAL-LTU,LTU PS1 / Local Air frais,L,,EXPLOI,,L10.354C,GUY-MOQUET,"48,771732","2,393086",,Non
AGER_EST,L11.769K,NS/RE45U,A86EST,E,"45,018",LOCAL,LOCAL-NICHE,Niche sécurité en entrée - PAU RE45U - Couverture de la Saussaie,LC,,EXPLOI,,,MOULIN,"48,769161","2,379617",,Non
AGER_EST,L11.771M,NS/RE45V,A86EST,E,"44,0945",LOCAL,LOCAL-NICHE,Niche sécurité en sortie - PAU RE45V - Couverture de la Saussaie,LC,,EXPLOI,,,MOULIN,"48,770053","2,381961",,Non
AGER_OUEST_N,L11.772N,B5,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU-USI,LTU USINE B5 - Tunnel de Nanterre-La Défense,H,B5,EXPLOI,,,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.773P,IS185,A14XA86,W>I,"0,0389",LOCAL,LOCAL-IS,Issue de secours n°185 - Tunnel de Nanterre-La Défense,LH,B5,EXPLOI,,,ECHANGEUR_NANTERRE,"48,900659","2,200258",01/08/2020,Non
AGER_OUEST_N,L11.774R,IS186,A14XA86,W>I,"0,059",LOCAL,LOCAL-IS,Issue de secours n°186 - Tunnel de Nanterre-La Défense,LH,B5,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90114","2,202848",01/08/2020,Non
AGER_OUEST_N,L11.775S,B5_HT1,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU-HT,LTU USINE B5 / Local HT1,L,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.776T,B5_HT2,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU-HT,LTU USINE B5 / Local HT2,L,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.777U,B5_TGBT1,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local TGBT 1,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.778V,B5_TGBT2,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local TGBT 2,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.779W,B5_BATT,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local Batteries,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.781Y,B5_CFA,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local Courant Faible,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.782A,B5_PLENUM,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Plenum,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.783C,B5_TGBTS,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local Onduleur_TGBT S,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.784D,B5_VENT,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Local Alim Ventilation,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.795R,B5_CIR-1,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Circulation N-1,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.796S,B5_CIR-2,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Circulation N-2,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.797T,B5_ESC,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Escalier,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.798U,B5_STOCK,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Stockage,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_OUEST_N,L11.799V,GALERIE_AF,A14XA86,W>I,"0,0209",LOCAL,LOCAL-LTU,Galerie d’air frais,H,B5,EXPLOI,,,ECHANGEUR_NANTERRE,,,01/08/2020,Non
AGER_OUEST_N,L11.801X,B5/SUR,A14XA86,W>I,"0,0219",LOCAL,LOCAL-SUR,Local Surpresseur B5,H,B5,EXPLOI,,,ECHANGEUR_NANTERRE,"48,902006","2,199503",01/08/2020,Non
AGER_OUEST_N,L11.802Y,P-B5,A14XA86,W>I,0,LOCAL,LOCAL-LTU,Plateforme B5,H,B5,EXPLOI,,,ECHANGEUR_NANTERRE,"48,902597","2,202392",01/01/2019,Non
AGER_OUEST_N,L11.803A,B5_MEZZANINE,A14XA86,W>I,"0,0389",LOCAL,LOCAL-LTU,LTU USINE B5 / Mezzanine,H,B5,EXPLOI,,L11.772N,ECHANGEUR_NANTERRE,"48,900847","2,200467",01/08/2020,Non
AGER_NORD,L11.804C,NS/RN21F,A86NORD,I,21,LOCAL,LOCAL-NICHE,Niche sécurité NSI-007 - PAU RN21F - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91208","2,43821",,Non
AGER_NORD,L11.805D,NS/RN21G,A86NORD,I,"21,03",LOCAL,LOCAL-NICHE,Niche sécurité NSI-009 - PAU RN21G - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_NORD,L11.806E,NS/RN21H,A86NORD,I,"21,056",LOCAL,LOCAL-NICHE,Niche sécurité NSI-012 - PAU RN21H - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_NORD,L11.807F,NS/RN21V,A86NORD,E,"21,033",LOCAL,LOCAL-NICHE,Niche sécurité NSE-007 - PAU RN21V - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_NORD,L11.808G,NS/RN20W,A86NORD,E,"20,078",LOCAL,LOCAL-NICHE,Niche sécurité NSE-011 - PAU RN20W - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_NORD,L11.809H,NS/RN21W,A86NORD,E,"21,004",LOCAL,LOCAL-NICHE,Niche sécurité NSE-009 - PAU RN21W - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_NORD,L11.811K,NS/RN20F,A86NORD,I,"20,078",LOCAL,LOCAL-NICHE,Niche sécurité NSI-005 - PAU RN20F - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,,,,Non
AGER_OUEST_N,L11.812L,P-B2,A14XA86,Y>I,0,LOCAL,LOCAL-LTU,Plateforme B2,H,B2,EXPLOI,,,ECHANGEUR_NANTERRE,,,,Non
AGER_NORD,L11.813M,SP_AERATION,A86NORD,E,"20,087",LOCAL,LOCAL-SP,LTU AERATION / Station de Pompage,,,EXPLOI,,L10.307V,LANDY,,,,Non
AGER_NORD,L11.814N,,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN PONT YBLON,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.815P,,,,,LOCAL,LOCAL-SP,Station de pompage BAROCHE,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.816R,,,,,LOCAL,LOCAL-SP,Station de pompage BONDY RN3,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.817S,,,,,LOCAL,LOCAL-SP,Station de pompage PONT DE BONDY,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.818T,,,,,LOCAL,LOCAL-SP,Station de pompage A15-N170,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.819U,,,,,LOCAL,LOCAL-SP,Station de pompage A115-N184,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.821W,,,,,LOCAL,LOCAL-SP,Station de pompage GRESILLONS,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_NORD,L11.822X,,,,,LOCAL,LOCAL-SP,Station de pompage PAUL VAILLANT COUTURIER,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.823Y,,,,,LOCAL,LOCAL-SP,Station de pompage CABOEUF,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.824A,,,,,LOCAL,LOCAL-SP,Station de pompage A86-RD909,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.825C,,,,,LOCAL,LOCAL-SP,Station de pompage A15-A86,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.826D,SP A86-NORD,,,,LOCAL,LOCAL-SP,Station de pompage A86 NORD,,,EXPLOI,,,NANTERRE_CENTRE,,,,Non
AGER_OUEST_N,L11.827E,SP A86-SUD,,,,LOCAL,LOCAL-SP,Station de pompage A86 SUD,,,EXPLOI,,,ECHANGEUR_NANTERRE,,,,Non
AGER_OUEST_N,L11.828F,,,,,LOCAL,LOCAL-SP,Station de pompage CES EP CES EU,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.829G,,,,,LOCAL,LOCAL-SP,Station de pompage NEUILLY LOCAL ELEC,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.831J,,,,,LOCAL,LOCAL-SP,Station de pompage RENAN,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_N,L11.832K,,,,,LOCAL,LOCAL-SP,Station de pompage NATIONAL,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_OUEST_B,L11.833L,BASSIN,A13,Y,,LOCAL,LOCAL-SP,Station de pompage BASSIN ST CLOUD,,,EXPLOI,,,SAINT-CLOUD,,,,Non
AGER_EST,L11.834M,,,,,LOCAL,LOCAL-SP,Station de pompage MAISON ALFORT,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.835N,,,,,LOCAL,LOCAL-SP,Station de pompage ALFORTVILLE,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.836P,,,,,LOCAL,LOCAL-SP,DEBOURBEUR ALFORTVILLE,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.837R,,,,,LOCAL,LOCAL-SP,Station de pompage VILLECRESNES,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.838S,,,,,LOCAL,LOCAL-SP,Station de pompage BOISSY SAINT LEGER,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.839T,,,,,LOCAL,LOCAL-SP,DEGRILLEUR SAINT MAURICE,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_EST,L11.841V,,,,,LOCAL,LOCAL-SP,SIPHON CRETEIL,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.842W,SP_SP3-ANTONY,A86SUD,X,,LOCAL,LOCAL-SP,Station de pompage SP3 - Tunnel Antony,L,,EXPLOI,,,ANTONY,,,,Non
AGER_SUD,L11.843X,SP_SP4-ANTONY,A86SUD,X,,LOCAL,LOCAL-SP,Station de pompage SP4 - Tunnel Antony,L,,EXPLOI,,,ANTONY,,,,Non
AGER_SUD,L11.844Y,SP_DANIELE,A86SUD,I,"51,044",LOCAL,LOCAL-SP,Station de pompage DANIELE - Tunnel de Fresnes,L,,EXPLOI,,L10.268Y,FRESNES,,,,Non
AGER_SUD,L11.845A,SP_EMBOUCHE,A6B,W,"0,075",LOCAL,LOCAL-SP,Station de pompage EMBOUCHE - Tunnel de Bicêtre,,,EXPLOI,,L11.456M,BICETRE,,,,Non
AGER_SUD,L11.846C,SP_BLANCHE,A6B,W,"1,019",LOCAL,LOCAL-SP,Station de pompage BLANCHE - Tunnel de Bicêtre,,,EXPLOI,,L10.325S,BICETRE,,,,Non
AGER_SUD,L11.847D,SP_ARCUEIL,,,,LOCAL,LOCAL-SP,Station de pompage du PC ARC,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.848E,SP_BASSIN_A6-N104,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN A6-N104,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.849F,SP_BASSIN_D1,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN D1,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.851H,SP_BASSIN_D2,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN D2,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.852J,SP_BASSIN_D2,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN D3,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.853K,SP_BASSIN_D4,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN D4,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.854L,SP_GRIGNY-O,,,,LOCAL,LOCAL-SP,Station de pompage GRIGNY OUEST,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.855M,SP_GRIGNY-E,,,,LOCAL,LOCAL-SP,Station de pompage GRIGNY EST,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.856N,SP_SAVIGNY,,,,LOCAL,LOCAL-SP,Station de pompage A6 SAVIGNY,,,EXPLOI,,,HORS_TUNNEL,,,,Non
AGER_SUD,L11.857P,SP_BASSIN_A86-N186,,,,LOCAL,LOCAL-SP,Station de pompage BASSIN A86-N186,,,EXPLOI,,,HORS_TUNNEL,,,,Non
